Timestamp,Module,Message Class (Log Level),Function,Message,Application state,Queue,Thread ID,App,File,Line
" 2021-11-02T09:50:45.038-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,29d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.039-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,29d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.040-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,29d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.064-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,29c03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.065-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,29c03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.066-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,29c03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.066-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,29c03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.067-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,29c03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.068-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,29c03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.070-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,29c03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.070-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,29c03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.071-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,29c03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.071-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,29c03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:45.528-0500 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxLoadRequest:],"ctxLoadRequest: <NSMutableURLRequest: 0x2838e92d0> { URL: https://www.msn.com/spartan/mmx?locale=en-us&pcsonly=true&rt=1 }",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,221
" 2021-11-02T09:50:49.131-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:49.132-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:49.132-0500 ",MdxCoreFramework,WARNING (3),-[MdxConfigManager xmsPolicyInfo],"xmsPolicyInfo is nil.",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/MdxConfigurationManager/MdxConfigManager.m,432
" 2021-11-02T09:50:49.133-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:49.133-0500 ",MdxCoreFramework,WARNING (3),-[MdxConfigManager xmsPolicyInfo],"xmsPolicyInfo is nil.",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/MdxConfigurationManager/MdxConfigManager.m,432
" 2021-11-02T09:50:49.133-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:49.133-0500 ",MdxCoreFramework,WARNING (3),-[MdxConfigManager hubLogonInfo],"hubLogonInfo is nil.",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/MdxConfigurationManager/MdxConfigManager.m,516
" 2021-11-02T09:50:49.133-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:49.133-0500 ",MdxCoreFramework,WARNING (3),-[MdxConfigManager xmsClientProperties],"xmsClientProperties is nil.",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/MdxConfigurationManager/MdxConfigManager.m,488
" 2021-11-02T09:50:49.134-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage setDataForKey:objectValue:outError:],"setDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,242
" 2021-11-02T09:50:50.975-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:50.976-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:50.977-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:50.977-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:50.987-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:50.988-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:50.988-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:50.988-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:50.989-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:51.009-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:51.011-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:51.012-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:51.012-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:51.012-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:51.013-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:51.013-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:51.014-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:51.014-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:51.014-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:50:51.014-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,1630b,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:10.047-0500 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxInitWithFrame:configuration:],"ctxInitWithFrame: {{0, 0}, {0, 0}}, <WKWebViewConfiguration: 0x119c36610; processPool = <WKProcessPool: 0x104e27390; configuration = <_WKProcessPoolConfiguration: 0x280dc8c60>>; preferences = <WKPreferences: 0x2811e1030>>",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,203
" 2021-11-02T09:51:10.048-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:10.048-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:10.049-0500 ",MdxNetwork,INFO (4),+[WKWebView(ctx) checkIfPoliciesDictateWKWebViewHookingSupport],"+[WKWebView(ctx) checkIfPoliciesDictateWKWebViewHookingSupport] - Network access policy is 1",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,321
" 2021-11-02T09:51:10.049-0500 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxInitWithFrame:configuration:],"ctxInitWithFrame - checkIfPoliciesDictateWKWebViewHookingSupport returned NO",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,207
" 2021-11-02T09:51:10.052-0500 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxSetNavigationDelegate:],"ctxSetNavigationDelegate - delegate: <CRWWKNavigationHandler: 0x280fe3180>, self.navigationDelegate: (null), self.delegateProxy: (null)",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,258
" 2021-11-02T09:51:14.650-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:14.651-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,2d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:14.652-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:14.652-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:14.653-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:14.653-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:14.654-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,2d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:14.654-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:14.655-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:14.655-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,2d03,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:50.021-0500 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxInitWithFrame:configuration:],"ctxInitWithFrame: {{0, 0}, {0, 0}}, <WKWebViewConfiguration: 0x109538ec0; processPool = <WKProcessPool: 0x104e27390; configuration = <_WKProcessPoolConfiguration: 0x280dc8c60>>; preferences = <WKPreferences: 0x2811e1030>>",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,203
" 2021-11-02T09:51:50.022-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:50.023-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:51:50.023-0500 ",MdxNetwork,INFO (4),+[WKWebView(ctx) checkIfPoliciesDictateWKWebViewHookingSupport],"+[WKWebView(ctx) checkIfPoliciesDictateWKWebViewHookingSupport] - Network access policy is 1",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,321
" 2021-11-02T09:51:50.024-0500 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxInitWithFrame:configuration:],"ctxInitWithFrame - checkIfPoliciesDictateWKWebViewHookingSupport returned NO",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,207
" 2021-11-02T09:51:50.029-0500 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxSetNavigationDelegate:],"ctxSetNavigationDelegate - delegate: <EdgeHandleAuthRequestDelegate: 0x283bd6ba0>, self.navigationDelegate: (null), self.delegateProxy: (null)",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,258
" 2021-11-02T09:51:50.030-0500 ",MdxNetwork,INFO (4),-[WKWebView(ctx) ctxLoadRequest:],"ctxLoadRequest: <NSMutableURLRequest: 0x2838b70b0> { URL: https://www.bing.com/fd/auth/signin?&action=header&provider=windows_live_id&save_token=0 }",Active,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/SmartNetwork/WKWebView/WKWebView+ctx.m,221
" 2021-11-02T09:52:19.095-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,25513,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:52:19.096-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,25513,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:52:19.098-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,25513,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:52:19.098-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,25513,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:52:19.100-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,25513,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:52:19.101-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,25513,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:52:19.101-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: -5",-,com.apple.NSURLSession-work,25513,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
" 2021-11-02T09:52:19.101-0500 ",MdxCoreFramework,ERROR (2),-[MdxDataStorage getDataAsObjectForKey:outError:],"getDataForKey finished with error: 0",-,com.apple.NSURLSession-work,25513,Edge,/Users/jenkins/jenkins/workspace/iOS_Explicit_SDKs_Release_20.7.0/SDKFrameworks/MdxCore/DataStorage/MdxDataStorage.m,233
